AnoAtendimento,TrimestreAtendimento,MesAtendimento,DataAtendimento,CodigoRegiao,Regiao,UF,CodigoTipoAtendimento,DescricaoTipoAtendimento,CodigoAssunto,DescricaoAssunto,GrupoAssunto,CodigoProblema,DescricaoProblema,GrupoProblema,SexoConsumidor,FaixaEtariaConsumidor,CEPConsumidor
2018,1,2,20FEB18:13:47:09,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3797,"Documentos: não fornecimento (escolares, recibo, nota, fiscal, vaucher , etc.)",Problemas com Entrega de Documentos ao Consumidor,M,entre 41 a 50 anos,NULL
2018,1,2,20FEB18:14:36:25,3,Sudeste,RJ,6,Atendimento Preliminar,122,Móveis Para Quarto,Móveis,2963,Demora na montagem/montagem incompleta/incorreta,Vício ou Má Qualidade de Produto ou Serviço,M,entre 31 a 40 anos,28625605
2018,1,2,20FEB18:14:38:25,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,M,entre 51 a 60 anos,28623320
2018,1,2,20FEB18:15:15:56,3,Sudeste,RJ,6,Atendimento Preliminar,282,Seguro,Seguros (exceto Saúde),5081,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 51 a 60 anos,28615065
2018,1,2,20FEB18:14:59:21,3,Sudeste,RJ,6,Atendimento Preliminar,284,Plano de saúde regulamentado,Plano de Saúde (Médico / Odontológico),6650,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,entre 31 a 40 anos,28600000
2018,1,2,20FEB18:15:30:21,3,Sudeste,RJ,6,Atendimento Preliminar,122,Móveis Para Quarto,Móveis,2649,Não entrega/demora na entrega do produto,Problemas na Entrega de Produtos,F,entre 31 a 40 anos,28615430
2018,1,2,20FEB18:15:22:00,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,2,20FEB18:15:46:04,3,Sudeste,RJ,6,Atendimento Preliminar,10,Café,Café,258,"Má prestação de serviço (recusa, mau atendimento, sonegação de mercadoria, venda casada, entrega diferente do pedido)",Vício ou Má Qualidade de Produto ou Serviço,F,entre 31 a 40 anos,28630448
2018,1,2,21FEB18:09:39:07,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3702,"Reajuste abusivo (preço, taxa, mensalidade, etc.)",Problemas com Contrato,F,entre 61 a 70 anos,28633050
2018,1,2,21FEB18:10:08:03,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,M,entre 61 a 70 anos,28610460
2018,1,2,21FEB18:11:48:33,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3768,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 61 a 70 anos,28610000
2018,1,2,21FEB18:12:04:42,3,Sudeste,RJ,6,Atendimento Preliminar,123,Móveis Para Sala,Móveis,2587,Produto entregue diferente do pedido,Problemas na Entrega de Produtos,F,entre 61 a 70 anos,28630590
2018,1,2,21FEB18:12:08:14,3,Sudeste,RJ,6,Atendimento Preliminar,123,Móveis Para Sala,Móveis,2587,Produto entregue diferente do pedido,Problemas na Entrega de Produtos,F,entre 61 a 70 anos,28630590
2018,1,2,21FEB18:12:59:12,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,entre 51 a 60 anos,28613750
2018,1,2,22FEB18:09:35:41,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3676,Recusa injustificada em prestar serviço,Problemas com Contrato,M,entre 51 a 60 anos,28610000
2018,1,2,22FEB18:09:54:22,3,Sudeste,RJ,6,Atendimento Preliminar,76,Outros Contratos,Contratos Financeiros Diversos*,1299,"Autorização de faturamento/entrega do bem/carta de credito (não entrega, atualização, valor menor)",Problemas com Contrato,M,mais de 70 anos,28616042
2018,1,2,22FEB18:10:24:36,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,entre 61 a 70 anos,28605430
2018,1,2,22FEB18:10:40:26,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 21 a 30 anos,28623440
2018,1,2,22FEB18:10:55:13,3,Sudeste,RJ,6,Atendimento Preliminar,76,Outros Contratos,Contratos Financeiros Diversos*,1139,Cobrança indevida.,Problemas com Cobrança,F,entre 51 a 60 anos,28633450
2018,1,2,22FEB18:11:34:06,3,Sudeste,RJ,6,Atendimento Preliminar,93,Fogão e Microondas,Eletrodomésticos Linha Branca,2557,Produto entregue diferente do pedido,Problemas na Entrega de Produtos,M,entre 31 a 40 anos,NULL
2018,1,2,22FEB18:11:46:54,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,M,mais de 70 anos,28615460
2018,1,2,22FEB18:12:35:27,3,Sudeste,RJ,6,Atendimento Preliminar,102,Microcomputador / Produtos de Informática,Microcomputador / Produtos de Informática,2566,Produto entregue diferente do pedido,Problemas na Entrega de Produtos,F,entre 41 a 50 anos,28605330
2018,1,2,22FEB18:12:57:59,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6862,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,M,entre 41 a 50 anos,28625070
2018,1,2,22FEB18:13:29:43,3,Sudeste,RJ,6,Atendimento Preliminar,144,Cartões de Descontos,Cartões de Descontos,3363,Produto causou danos materiais,Vício ou Má Qualidade de Produto ou Serviço,F,entre 41 a 50 anos,28600000
2018,1,2,22FEB18:13:45:48,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,1116,Cobrança indevida.,Problemas com Cobrança,F,entre 41 a 50 anos,28600000
2018,1,2,22FEB18:13:57:58,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,M,entre 61 a 70 anos,28620180
2018,1,2,22FEB18:13:58:23,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3632,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,F,entre 51 a 60 anos,NULL
2018,1,2,22FEB18:14:23:37,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,6723,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,Nao Informada,NULL
2018,1,2,22FEB18:14:15:36,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3745,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,2,22FEB18:14:35:35,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,M,mais de 70 anos,28613290
2018,1,2,22FEB18:14:53:10,3,Sudeste,RJ,6,Atendimento Preliminar,73,Estabelecimento / Loja - Compra a Prazo,Estabelecimento / Loja - Compra a Prazo,1136,Cobrança indevida.,Problemas com Cobrança,F,entre 61 a 70 anos,28634060
2018,1,2,23FEB18:11:16:21,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1933,"Falha bancaria (cheques, ordem de pagamento, etc.)",Vício ou Má Qualidade de Produto ou Serviço,F,entre 31 a 40 anos,28660000
2018,1,2,23FEB18:10:28:57,3,Sudeste,RJ,6,Atendimento Preliminar,100,Colchão,Colchão,3130,Desistência de compra (cancelamento de compra),Problemas com Desistência de Compra ou Contratação,F,entre 51 a 60 anos,28633630
2018,1,2,23FEB18:11:54:53,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3654,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 61 a 70 anos,28610000
2018,1,2,23FEB18:11:43:06,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3656,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 21 a 30 anos,28633015
2018,1,2,23FEB18:12:35:25,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,2879,Venda enganosa,Problemas na Oferta,F,entre 31 a 40 anos,28610000
2018,1,2,23FEB18:13:02:16,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 61 a 70 anos,28633010
2018,1,2,23FEB18:14:20:26,3,Sudeste,RJ,6,Atendimento Preliminar,235,Curso de Línguas,Curso de Línguas,5492,Venda/Oferta/publicidade enganosa.,Problemas na Oferta,F,entre 41 a 50 anos,28625520
2018,1,2,23FEB18:14:31:52,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,6723,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,entre 61 a 70 anos,28633780
2018,1,2,23FEB18:16:00:31,3,Sudeste,RJ,6,Atendimento Preliminar,106,"Artigo de Leitura ( Formal, Jornal, Revista, Folheto, Livros, Etc. )","Artigo de Leitura (Jornal, Revista, Livros etc.)",3136,Desistência de compra (cancelamento de compra),Problemas com Desistência de Compra ou Contratação,M,entre 21 a 30 anos,28633720
2018,1,2,23FEB18:16:07:15,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3680,Recusa injustificada em prestar serviço,Problemas com Contrato,F,entre 41 a 50 anos,NULL
2018,1,2,26FEB18:10:00:33,3,Sudeste,RJ,6,Atendimento Preliminar,282,Seguro,Seguros (exceto Saúde),5488,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,mais de 70 anos,28633720
2018,1,2,26FEB18:11:03:36,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 61 a 70 anos,28623070
2018,1,2,26FEB18:12:18:21,3,Sudeste,RJ,3,CIP (Carta de Informações Preliminares),200,Seguro Saúde,Plano de Saúde (Médico / Odontológico),4285,Danos pessoais ao consumidor,Risco à Saúde e Segurança / Acidente de Consumo,F,Nao Informada,NULL
2018,1,2,26FEB18:12:51:29,3,Sudeste,RJ,6,Atendimento Preliminar,63,Financeira,Financeira,6793,"SAC - Qualidade do atendimento (atendente despreparado, problemas com a transferência da chamada, veiculação de mensagem publicitária)",Problemas com SAC,F,entre 21 a 30 anos,28622000
2018,1,2,26FEB18:13:18:27,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6724,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,entre 31 a 40 anos,28621090
2018,1,2,26FEB18:13:37:00,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5472,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,mais de 70 anos,28633110
2018,1,2,26FEB18:13:53:34,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5874,Não pagamento de indenização,Problemas com Contrato,F,entre 51 a 60 anos,NULL
2018,1,2,26FEB18:14:38:43,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3724,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,F,entre 61 a 70 anos,28633015
2018,1,2,26FEB18:14:05:01,3,Sudeste,RJ,6,Atendimento Preliminar,120,Móveis Para Cozinha,Móveis,2961,Demora na montagem/montagem incompleta/incorreta,Vício ou Má Qualidade de Produto ou Serviço,F,entre 51 a 60 anos,28600000
2018,1,2,26FEB18:15:02:22,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5472,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,M,mais de 70 anos,28620000
2018,1,2,26FEB18:14:28:43,3,Sudeste,RJ,6,Atendimento Preliminar,134,"Produto de Uso Pessoal ( Barbeador, Depilador, Secador, Outros )","Produto de Uso Pessoal ( Barbeador, Depilador, Secador, Outros )",3537,Procedimento de cobrança violenta/difamatória,Problemas com Cobrança,F,entre 61 a 70 anos,28634060
2018,1,2,26FEB18:14:52:54,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 61 a 70 anos,NULL
2018,1,2,26FEB18:15:40:28,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,6690,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,F,entre 61 a 70 anos,28600000
2018,1,2,26FEB18:15:53:08,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3745,Cobrança indevida/abusiva,Problemas com Cobrança,F,mais de 70 anos,28625630
2018,1,2,26FEB18:15:31:17,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,7095,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,mais de 70 anos,28620070
2018,1,2,26FEB18:15:56:14,3,Sudeste,RJ,6,Atendimento Preliminar,248,"Diversão / Lazer / Cultura ( Teatro, Cinema, Casa Noturna, Videolocadora, Etc. )","Diversão / Lazer / Cultura ( Teatro, Cinema, Casa Noturna, Etc. )",7125,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,F,entre 61 a 70 anos,28635360
2018,1,2,27FEB18:10:44:29,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 41 a 50 anos,28613750
2018,1,2,27FEB18:10:35:24,3,Sudeste,RJ,6,Atendimento Preliminar,63,Financeira,Financeira,1178,Calculo de prestação/taxa de juros,Problemas com Cobrança,M,entre 61 a 70 anos,28650000
2018,1,2,27FEB18:11:11:20,3,Sudeste,RJ,6,Atendimento Preliminar,236,Cursos Livres Outros,Cursos Livres Outros,5287,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,F,entre 31 a 40 anos,NULL
2018,1,2,27FEB18:13:37:43,3,Sudeste,RJ,6,Atendimento Preliminar,134,"Produto de Uso Pessoal ( Barbeador, Depilador, Secador, Outros )","Produto de Uso Pessoal ( Barbeador, Depilador, Secador, Outros )",3164,Desistência de compra (cancelamento de compra),Problemas com Desistência de Compra ou Contratação,M,entre 51 a 60 anos,28630330
2018,1,2,27FEB18:14:09:19,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3635,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,M,entre 31 a 40 anos,NULL
2018,1,2,27FEB18:14:35:21,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,M,entre 31 a 40 anos,28623390
2018,1,2,27FEB18:14:54:40,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3658,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 51 a 60 anos,NULL
2018,1,2,27FEB18:15:01:52,3,Sudeste,RJ,3,CIP (Carta de Informações Preliminares),53,Banco comercial,Banco comercial,1089,"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)",Problemas com Contrato,M,entre 61 a 70 anos,28650000
2018,1,2,27FEB18:15:01:43,3,Sudeste,RJ,6,Atendimento Preliminar,235,Curso de Línguas,Curso de Línguas,5286,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,M,até 20 anos,NULL
2018,1,2,27FEB18:15:31:16,3,Sudeste,RJ,3,CIP (Carta de Informações Preliminares),53,Banco comercial,Banco comercial,1089,"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)",Problemas com Contrato,M,mais de 70 anos,28650000
2018,1,2,27FEB18:16:06:46,3,Sudeste,RJ,3,CIP (Carta de Informações Preliminares),53,Banco comercial,Banco comercial,1116,Cobrança indevida.,Problemas com Cobrança,F,entre 61 a 70 anos,NULL
2018,1,2,28FEB18:11:37:19,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1304,Desistência de consorcio,Problemas com Desistência de Compra ou Contratação,F,mais de 70 anos,28610190
2018,1,2,28FEB18:12:00:05,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,7235,Defeito/Risco à saúde e segurança,Risco à Saúde e Segurança / Acidente de Consumo,M,até 20 anos,28611000
2018,1,2,28FEB18:15:32:53,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3654,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 61 a 70 anos,28630210
2018,1,3,01MAR18:09:54:38,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3702,"Reajuste abusivo (preço, taxa, mensalidade, etc.)",Problemas com Contrato,F,entre 21 a 30 anos,28613140
2018,1,3,01MAR18:09:42:33,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 41 a 50 anos,NULL
2018,1,3,01MAR18:11:02:11,3,Sudeste,RJ,6,Atendimento Preliminar,147,Seguro,Seguros (exceto Saúde),2363,"Garantia (Abrangência, cobertura, etc.)",Problemas com Garantia de Produtos,M,entre 21 a 30 anos,NULL
2018,1,3,01MAR18:10:46:58,3,Sudeste,RJ,6,Atendimento Preliminar,284,Plano de saúde regulamentado,Plano de Saúde (Médico / Odontológico),3957,"Outros problemas com contratos de saúde (Não cobertura, abrangência, reembolso)",Problemas com Contrato,F,entre 31 a 40 anos,28621137
2018,1,3,01MAR18:11:22:50,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3768,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 61 a 70 anos,28613250
2018,1,3,01MAR18:11:32:42,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6862,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,F,entre 61 a 70 anos,28613250
2018,1,3,01MAR18:11:32:46,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5308,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,F,entre 61 a 70 anos,NULL
2018,1,3,01MAR18:12:38:31,3,Sudeste,RJ,6,Atendimento Preliminar,279,Informática (Ex.:Provedor de Acesso a Internet),Internet (Serviços e Produtos),5320,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,F,entre 41 a 50 anos,28610050
2018,1,3,01MAR18:12:36:16,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,mais de 70 anos,28613500
2018,1,3,01MAR18:14:09:53,3,Sudeste,RJ,6,Atendimento Preliminar,106,"Artigo de Leitura ( Formal, Jornal, Revista, Folheto, Livros, Etc. )","Artigo de Leitura (Jornal, Revista, Livros etc.)",3446,Cobrança de valor quando o produto e devolvido (cobrança indevida),Problemas com Cobrança,F,entre 41 a 50 anos,NULL
2018,1,3,01MAR18:14:25:07,3,Sudeste,RJ,6,Atendimento Preliminar,147,Seguro,Seguros (exceto Saúde),3613,Não pagamento de indenização,Problemas com Contrato,M,entre 51 a 60 anos,NULL
2018,1,3,01MAR18:15:19:46,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6691,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,F,entre 51 a 60 anos,28625690
2018,1,3,01MAR18:15:24:53,3,Sudeste,RJ,6,Atendimento Preliminar,94,Geladeira e Freezer,Eletrodomésticos Linha Branca,3434,Cobrança de valor quando o produto e devolvido (cobrança indevida),Problemas com Cobrança,F,entre 61 a 70 anos,28600000
2018,1,3,02MAR18:09:13:53,3,Sudeste,RJ,6,Atendimento Preliminar,264,"Automóvel - Locação / Assistência Automobilística ( Clube do Automóvel, Etc. ) / Auto Escola","Automóvel - Locação / Assistência Automobilística ( Clube do Automóvel, Etc. ) / Auto Escola",5071,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 51 a 60 anos,28613014
2018,1,3,02MAR18:09:34:42,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3632,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,M,entre 41 a 50 anos,28617040
2018,1,3,02MAR18:10:00:08,3,Sudeste,RJ,6,Atendimento Preliminar,282,Seguro,Seguros (exceto Saúde),5081,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,F,entre 31 a 40 anos,28637000
2018,1,3,02MAR18:10:27:28,3,Sudeste,RJ,6,Atendimento Preliminar,282,Seguro,Seguros (exceto Saúde),5488,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 31 a 40 anos,28637000
2018,1,3,02MAR18:10:32:22,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3768,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,M,mais de 70 anos,28630530
2018,1,3,02MAR18:10:44:09,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3656,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,M,entre 31 a 40 anos,28637000
2018,1,3,02MAR18:11:57:06,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,M,Nao Informada,28600000
2018,1,3,02MAR18:11:10:27,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5390,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 31 a 40 anos,NULL
2018,1,3,02MAR18:11:46:56,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 41 a 50 anos,28613750
2018,1,3,02MAR18:11:38:27,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3636,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,M,entre 61 a 70 anos,NULL
2018,1,3,02MAR18:12:07:51,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,entre 41 a 50 anos,28613750
2018,1,3,02MAR18:12:01:38,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3724,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,F,mais de 70 anos,28613380
2018,1,3,02MAR18:12:51:14,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3656,Dano material/pessoal decorrente do serviço,Vício ou Má Qualidade de Produto ou Serviço,M,entre 31 a 40 anos,28610000
2018,1,3,02MAR18:13:06:52,3,Sudeste,RJ,6,Atendimento Preliminar,97,"Eletroportáteis ( Batedeira, Liqüidificador, Espremedor de Frutas, Etc. )","Eletroportáteis ( Batedeira, Liqüidificador, Espremedor de Frutas, Etc. )",7231,Defeito/Risco à saúde e segurança,Risco à Saúde e Segurança / Acidente de Consumo,M,entre 31 a 40 anos,28600000
2018,1,3,02MAR18:13:01:26,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3767,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 61 a 70 anos,28611185
2018,1,3,02MAR18:13:45:02,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3646,Serviço não concluído /Fornecimento parcial,Vício ou Má Qualidade de Produto ou Serviço,F,entre 41 a 50 anos,NULL
2018,1,3,02MAR18:13:32:54,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3724,Desistência do serviço (artigo 49 - descumprimento),Problemas com Desistência de Compra ou Contratação,M,entre 61 a 70 anos,NULL
2018,1,3,02MAR18:14:00:31,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,4984,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,F,até 20 anos,NULL
2018,1,3,02MAR18:15:02:34,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6735,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,F,entre 61 a 70 anos,28633600
2018,1,3,02MAR18:15:29:08,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,M,entre 61 a 70 anos,28601970
